,Date (M/D/YYYY),Time (H:MM:SS),Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Julian day
46857,5/4/2018,2:15:00,123.50055,19.409736,199.409736,2458242.46875
46858,5/4/2018,2:30:00,122.42211299999998,23.512515,203.51251499999998,2458242.479167
46859,5/4/2018,2:45:00,121.15378799999999,27.48542,207.48542,2458242.489583
46860,5/4/2018,3:00:00,119.70790600000001,31.318216999999997,211.318217,2458242.5
46861,5/4/2018,3:15:00,118.09730900000001,35.005106,215.005106,2458242.510417
46862,5/4/2018,3:30:00,116.334956,38.544225,218.544225,2458242.520833
46863,5/4/2018,3:45:00,114.4336,41.937034000000004,221.93703399999998,2458242.53125
46864,5/4/2018,4:00:00,112.405543,45.187674,225.18767400000002,2458242.541667
46865,5/4/2018,4:15:00,110.262475,48.302341999999996,228.30234199999998,2458242.552083
46866,5/4/2018,4:30:00,108.01536399999999,51.288747,231.28874700000003,2458242.5625
46867,5/4/2018,4:45:00,105.67441200000002,54.15564499999999,234.15564500000002,2458242.572917
46868,5/4/2018,5:00:00,103.249042,56.912471,236.91247099999998,2458242.583333
46869,5/4/2018,5:15:00,100.747917,59.569058,239.569058,2458242.59375
46870,5/4/2018,5:30:00,98.17898199999999,62.135433,242.135433,2458242.604167
46871,5/4/2018,5:45:00,95.549518,64.621689,244.621689,2458242.614583
46872,5/4/2018,6:00:00,92.8662,67.03790500000001,247.037905,2458242.625
46873,5/4/2018,6:15:00,89.650391,69.394118,249.39411800000002,2458242.635417
46874,5/4/2018,6:30:00,87.12589200000001,71.700339,251.700339,2458242.645833
46875,5/4/2018,6:45:00,84.4067,73.966593,253.96659300000002,2458242.65625
46876,5/4/2018,7:00:00,81.60770600000001,76.202995,256.20299500000004,2458242.666667
46877,5/4/2018,7:15:00,78.76303,78.41985600000001,258.419856,2458242.677083
46878,5/4/2018,7:30:00,75.886845,80.627809,260.627809,2458242.6875
46879,5/4/2018,7:45:00,72.987464,82.837974,262.83797400000003,2458242.697917
46880,5/4/2018,8:00:00,70.071067,85.062155,265.06215499999996,2458242.708333
46881,5/4/2018,8:15:00,67.142971,87.313074,267.31307400000003,2458242.71875
46882,5/4/2018,8:30:00,64.208182,89.604664,269.604664,2458242.729167
46883,5/4/2018,8:45:00,61.27170600000001,91.95241999999999,271.95242,2458242.739583
46884,5/4/2018,9:00:00,58.33876899999999,94.37383100000001,274.373831,2458242.75
46885,5/4/2018,9:15:00,55.415018999999994,96.888914,276.888914,2458242.760417
46886,5/4/2018,9:30:00,52.506747999999995,99.52087,279.52087,2458242.770833
46887,5/4/2018,9:45:00,49.621146,102.296892,282.296892,2458242.78125
46888,5/4/2018,10:00:00,46.766622,105.249146,285.249146,2458242.791667
46889,5/4/2018,10:15:00,43.953212,108.41595900000002,288.415959,2458242.802083
46890,5/4/2018,10:30:00,41.193103,111.84316799999999,291.843168,2458242.8125
46891,5/4/2018,10:45:00,38.501315000000005,115.585595,295.585595,2458242.822917
46892,5/4/2018,11:00:00,35.896572,119.70838300000001,299.708383,2458242.833333
46893,5/4/2018,11:15:00,33.402390000000004,124.28771100000002,304.287711,2458242.84375
46894,5/4/2018,11:30:00,31.048351,129.409869,309.409869,2458242.854167
46895,5/4/2018,11:45:00,28.871445,135.166892,315.166892,2458242.864583
46896,5/4/2018,12:00:00,26.917104,141.645952,321.645952,2458242.875
46897,5/4/2018,12:15:00,25.239196,148.90924099999998,328.909241,2458242.885417
46898,5/4/2018,12:30:00,23.897776,156.962873,336.962873,2458242.895833
46899,5/4/2018,12:45:00,22.953271,165.720241,345.720241,2458242.90625
46900,5/4/2018,13:00:00,22.456725,174.977273,354.977273,2458242.916667
46901,5/4/2018,13:15:00,22.438341,184.42460400000002,4.424604,2458242.927083
46902,5/4/2018,13:30:00,22.899255,193.707737,13.707737,2458242.9375
46903,5/4/2018,13:45:00,23.811199,202.51131,22.51131,2458242.947917
46904,5/4/2018,14:00:00,25.124267,210.622341,30.622341,2458242.958333
46905,5/4/2018,14:15:00,26.778333,217.94597599999997,37.945976,2458242.96875
46906,5/4/2018,14:30:00,28.713041999999998,224.48264700000001,44.482647,2458242.979167
46907,5/4/2018,14:45:00,30.873934000000002,230.29154900000003,50.291548999999996,2458242.989583
46908,5/4/2018,15:00:00,33.214911,235.45882000000003,55.458819999999996,2458243.0
46909,5/4/2018,15:15:00,35.698373,240.07659900000002,60.076599,2458243.010417
46910,5/4/2018,15:30:00,38.294216999999996,244.231818,64.231818,2458243.020833
46911,5/4/2018,15:45:00,40.978513,248.001477,68.00147700000001,2458243.03125
46912,5/4/2018,16:00:00,43.732211,251.45153599999998,71.451536,2458243.041667
46913,5/4/2018,16:15:00,46.540036,254.637548,74.637548,2458243.052083
46914,5/4/2018,16:30:00,49.389608,257.605977,77.605977,2458243.0625
46915,5/4/2018,16:45:00,52.27074,260.395663,80.395663,2458243.072917
46916,5/4/2018,17:00:00,55.174907999999995,263.039195,83.03919499999999,2458243.083333
46917,5/4/2018,17:15:00,58.094831000000006,265.564103,85.564103,2458243.09375
46918,5/4/2018,17:30:00,61.02415,267.993859,87.993859,2458243.104167
46919,5/4/2018,17:45:00,63.957163,270.348693,90.34869300000001,2458243.114583
46920,5/4/2018,18:00:00,66.88861,272.64626699999997,92.64626700000001,2458243.125
46921,5/4/2018,18:15:00,69.813464,274.902205,94.90220500000001,2458243.135417
46922,5/4/2018,18:30:00,72.726718,277.130544,97.130544,2458243.145833
46923,5/4/2018,18:45:00,75.62308900000001,279.34407999999996,99.34408,2458243.15625
46924,5/4/2018,19:00:00,78.496504,281.554669,101.55466899999999,2458243.166667
46925,5/4/2018,19:15:00,81.33894599999999,283.773465,103.773465,2458243.177083
46926,5/4/2018,19:30:00,84.137152,286.011116,106.01111599999999,2458243.1875
46927,5/4/2018,19:45:00,86.860501,288.27793199999996,108.277932,2458243.197917
46928,5/4/2018,20:00:00,89.407774,290.584011,110.584011,2458243.208333
46929,5/4/2018,20:15:00,92.580691,292.939347,112.939347,2458243.21875
46930,5/4/2018,20:30:00,95.260471,295.353902,115.353902,2458243.229167
46931,5/4/2018,20:45:00,97.886392,297.837652,117.837652,2458243.239583
46932,5/4/2018,21:00:00,100.45180400000001,300.400601,120.400601,2458243.25
46933,5/4/2018,21:15:00,102.94945899999999,303.052749,123.052749,2458243.260417
46934,5/4/2018,21:30:00,105.371452,305.804023,125.804023,2458243.270833
46935,5/4/2018,21:45:00,107.70916899999999,308.66414,128.66414,2458243.28125
46936,5/4/2018,22:00:00,109.953252,311.642416,131.642416,2458243.291667
46937,5/4/2018,22:15:00,112.093576,314.747483,134.74748300000002,2458243.302083
46938,5/4/2018,22:30:00,114.119258,317.986933,137.986933,2458243.3125
46939,5/4/2018,22:45:00,116.01871399999999,321.366864,141.366864,2458243.322917
46940,5/4/2018,23:00:00,117.779754,324.891345,144.891345,2458243.333333
46941,5/4/2018,23:15:00,119.389749,328.56181000000004,148.56181,2458243.34375
46942,5/4/2018,23:30:00,120.83586899999999,332.37643199999997,152.376432,2458243.354167
46943,5/4/2018,23:45:00,122.105398,336.329527,156.329527,2458243.364583
46944,5/5/2018,0:00:00,123.186126,340.411062,160.41106200000002,2458243.375
46945,5/5/2018,0:15:00,124.066796,344.60638900000004,164.60638899999998,2458243.385417
46946,5/5/2018,0:30:00,124.737596,348.89626499999997,168.896265,2458243.395833
46947,5/5/2018,0:45:00,125.19063500000001,353.257262,173.257262,2458243.40625
46948,5/5/2018,1:00:00,125.420363,357.662573,177.662573,2458243.416667
46949,5/5/2018,1:15:00,125.423898,2.083179,182.083179,2458243.427083
46950,5/5/2018,1:30:00,125.20119299999999,6.489281,186.489281,2458243.4375
46951,5/5/2018,1:45:00,124.75503799999998,10.851811,190.851811,2458243.447917
46952,5/5/2018,2:00:00,124.0909,15.143870999999999,195.143871,2458243.458333
46953,5/5/2018,2:15:00,123.216597,19.341907,199.34190700000002,2458243.46875
46954,5/5/2018,2:30:00,122.14188600000001,23.426532,203.426532,2458243.479167
46955,5/5/2018,2:45:00,120.87798000000001,27.382943,207.38294299999998,2458243.489583
46956,5/5/2018,3:00:00,119.437063,31.200961,211.20096099999998,2458243.5
46957,5/5/2018,3:15:00,117.83183799999999,34.874759999999995,214.87476,2458243.510417
46958,5/5/2018,3:30:00,116.07513300000001,38.402393,218.40239300000002,2458243.520833
46959,5/5/2018,3:45:00,114.179584,41.785191,221.78519100000003,2458243.53125
46960,5/5/2018,4:00:00,112.15738999999999,45.027139,225.027139,2458243.541667
46961,5/5/2018,4:15:00,110.020155,48.134265,228.134265,2458243.552083
46962,5/5/2018,4:30:00,107.778777,51.114109,231.11410899999998,2458243.5625
46963,5/5/2018,4:45:00,105.443399,53.975260999999996,233.975261,2458243.572917
46964,5/5/2018,5:00:00,103.023398,56.727002,236.727002,2458243.583333
46965,5/5/2018,5:15:00,100.527402,59.379020999999995,239.379021,2458243.59375
46966,5/5/2018,5:30:00,97.963329,61.941218000000006,241.94121800000002,2458243.604167
46967,5/5/2018,5:45:00,95.338435,64.423567,244.423567,2458243.614583
46968,5/5/2018,6:00:00,92.65938,66.836043,246.83604300000002,2458243.625
46969,5/5/2018,6:15:00,89.476229,69.18859300000001,249.18859300000003,2458243.635417
46970,5/5/2018,6:30:00,86.936133,71.491141,251.49114100000003,2458243.645833
46971,5/5/2018,6:45:00,84.214651,73.753639,253.75363900000002,2458243.65625
46972,5/5/2018,7:00:00,81.41666,75.98613399999999,255.986134,2458243.666667
46973,5/5/2018,7:15:00,78.573693,78.19887299999999,258.198873,2458243.677083
46974,5/5/2018,7:30:00,75.699239,80.402431,260.402431,2458243.6875
46975,5/5/2018,7:45:00,72.801371,82.607877,262.607877,2458243.697917
46976,5/5/2018,8:00:00,69.886157,84.826963,264.826963,2458243.708333
46977,5/5/2018,8:15:00,66.95885,87.072366,267.072366,2458243.71875
46978,5/5/2018,8:30:00,64.02440899999999,89.35798,269.35798,2458243.729167
46979,5/5/2018,8:45:00,61.087791,91.699267,271.699267,2458243.739583
46980,5/5/2018,9:00:00,58.154175,94.11369499999999,274.113695,2458243.75
46981,5/5/2018,9:15:00,55.229156,96.62128100000001,276.621281,2458243.760417
46982,5/5/2018,9:30:00,52.318964,99.24525,279.24525,2458243.770833
46983,5/5/2018,9:45:00,49.430721000000005,102.01286400000001,282.01286400000004,2458243.78125
46984,5/5/2018,10:00:00,46.572759000000005,104.956429,284.956429,2458243.791667
46985,5/5/2018,10:15:00,43.755025,108.11451299999999,288.114513,2458243.802083
46986,5/5/2018,10:30:00,40.989614,111.533358,291.533358,2458243.8125
46987,5/5/2018,10:45:00,38.291456,115.268429,295.268429,2458243.822917
46988,5/5/2018,11:00:00,35.679201,119.38587199999999,299.385872,2458243.833333
46989,5/5/2018,11:15:00,33.176327,123.96337700000001,303.963377,2458243.84375
46990,5/5/2018,11:30:00,30.812465000000003,129.089441,309.089441,2458243.854167
46991,5/5/2018,11:45:00,28.6248,134.859146,314.859146,2458243.864583
46992,5/5/2018,12:00:00,26.659203,141.363527,321.363527,2458243.875
46993,5/5/2018,12:15:00,24.970316,148.668975,328.668975,2458243.885417
46994,5/5/2018,12:30:00,23.619359,156.78484,336.78484,2458243.895833
46995,5/5/2018,12:45:00,22.668211,165.624626,345.624626,2458243.90625
46996,5/5/2018,13:00:00,22.169313,174.979121,354.979121,2458243.916667
46997,5/5/2018,13:15:00,22.153692000000003,184.52848500000002,4.528485,2458243.927083
46998,5/5/2018,13:30:00,22.622329,193.905651,13.905651,2458243.9375
46999,5/5/2018,13:45:00,23.545867,202.785463,22.785463,2458243.947917
47000,5/5/2018,14:00:00,24.872829,210.950867,30.950867,2458243.958333
47001,5/5/2018,14:15:00,26.541573,218.30818,38.30818,2458243.96875
47002,5/5/2018,14:30:00,28.490598,224.86187599999997,44.861876,2458243.979167
47003,5/5/2018,14:45:00,30.664738,230.675833,50.675833000000004,2458243.989583
47004,5/5/2018,15:00:00,33.017546,235.84026699999998,55.840267000000004,2458244.0
47005,5/5/2018,15:15:00,35.511309000000004,240.45040699999998,60.45040699999999,2458244.010417
47006,5/5/2018,15:30:00,38.115953999999995,244.59533900000002,64.595339,2458244.020833
47007,5/5/2018,15:45:00,40.80765,248.35348199999999,68.353482,2458244.03125
47008,5/5/2018,16:00:00,43.567469,251.791693,71.79169300000001,2458244.041667
47009,5/5/2018,16:15:00,46.38027,254.966069,74.96606899999999,2458244.052083
47010,5/5/2018,16:30:00,49.233794,257.92339100000004,77.92339100000001,2458244.0625
47011,5/5/2018,16:45:00,52.117964,260.70266499999997,80.702665,2458244.072917
47012,5/5/2018,17:00:00,55.024353000000005,263.336555,83.336555,2458244.083333
47013,5/5/2018,17:15:00,57.945763,265.85261099999997,85.852611,2458244.09375
47014,5/5/2018,17:30:00,60.875905,268.274287,88.274287,2458244.104167
47015,5/5/2018,17:45:00,63.809139,270.62178,90.62178,2458244.114583
47016,5/5/2018,18:00:00,66.740256,272.91270099999997,92.912701,2458244.125
47017,5/5/2018,18:15:00,69.664277,275.162625,95.162625,2458244.135417
47018,5/5/2018,18:30:00,72.576243,277.385529,97.385529,2458244.145833
47019,5/5/2018,18:45:00,75.470929,279.594152,99.59415200000001,2458244.15625
47020,5/5/2018,19:00:00,78.34235,281.800291,101.800291,2458244.166667
47021,5/5/2018,19:15:00,81.182675,284.015038,104.015038,2458244.177083
47022,5/5/2018,19:30:00,83.979153,286.248981,106.248981,2458244.1875
47023,5/5/2018,19:45:00,86.703037,288.512361,108.51236100000001,2458244.197917
47024,5/5/2018,20:00:00,89.260855,290.815209,110.81520900000001,2458244.208333
47025,5/5/2018,20:15:00,92.407706,293.167443,113.16744299999999,2458244.21875
47026,5/5/2018,20:30:00,95.082725,295.578942,115.578942,2458244.229167
47027,5/5/2018,20:45:00,97.70351,298.059592,118.059592,2458244.239583
47028,5/5/2018,21:00:00,100.26342,300.619293,120.619293,2458244.25
47029,5/5/2018,21:15:00,102.755222,303.26793399999997,123.26793400000001,2458244.260417
47030,5/5/2018,21:30:00,105.17103200000001,306.01531,126.01531000000001,2458244.270833
47031,5/5/2018,21:45:00,107.502264,308.87099900000004,128.870999,2458244.28125
47032,5/5/2018,22:00:00,109.73959599999999,311.844158,131.84415800000002,2458244.291667
47033,5/5/2018,22:15:00,111.87295,314.94324900000004,134.943249,2458244.302083
47034,5/5/2018,22:30:00,113.891506,318.175686,138.175686,2458244.3125
47035,5/5/2018,22:45:00,115.78375600000001,321.547383,141.547383,2458244.322917
47036,5/5/2018,23:00:00,117.537603,325.062232,145.062232,2458244.333333
47037,5/5/2018,23:15:00,119.14053100000001,328.72150899999997,148.721509,2458244.34375
47038,5/5/2018,23:30:00,120.579834,332.52326400000004,152.52326399999998,2458244.354167
47039,5/5/2018,23:45:00,121.84293999999998,336.461739,156.461739,2458244.364583
47040,5/6/2018,0:00:00,122.91778300000001,340.526906,160.526906,2458244.375
47041,5/6/2018,0:15:00,123.79326100000002,344.704202,164.704202,2458244.385417
47042,5/6/2018,0:30:00,124.45970200000001,348.974572,168.974572,2458244.395833
47043,5/6/2018,0:45:00,124.90933700000001,353.314871,173.31487099999998,2458244.40625
47044,5/6/2018,1:00:00,125.13671399999998,357.69865899999996,177.69865900000002,2458244.416667
47045,5/6/2018,1:15:00,125.13900600000001,2.0973490000000004,182.097349,2458244.427083
47046,5/6/2018,1:30:00,124.91618400000002,6.481597,186.481597,2458244.4375
47047,5/6/2018,1:45:00,124.47101200000002,10.822784,190.822784,2458244.447917
47048,5/6/2018,2:00:00,123.80888700000001,15.094411,195.094411,2458244.458333
47049,5/6/2018,2:15:00,122.937532,19.273251000000002,199.273251,2458244.46875
47050,5/6/2018,2:30:00,121.866579,23.340155,203.340155,2458244.479167
47051,5/6/2018,2:45:00,120.607104,27.280461,207.280461,2458244.489583
47052,5/6/2018,3:00:00,119.171151,31.084041,211.084041,2458244.5
47053,5/6/2018,3:15:00,117.57128700000001,34.745046,214.745046,2458244.510417
47054,5/6/2018,3:30:00,115.820209,38.261443,218.261443,2458244.520833
47055,5/6/2018,3:45:00,113.93043999999999,41.634440999999995,221.634441,2458244.53125
47056,5/6/2018,4:00:00,111.91408200000001,44.86787,224.86787,2458244.541667
47057,5/6/2018,4:15:00,109.782651,47.967597999999995,227.967598,2458244.552083
47058,5/6/2018,4:30:00,107.546977,50.940996999999996,230.940997,2458244.5625
47059,5/6/2018,4:45:00,105.217147,53.796498,233.79649799999999,2458244.572917
47060,5/6/2018,5:00:00,102.802493,56.543229000000004,236.543229,2458244.583333
47061,5/6/2018,5:15:00,100.311607,59.190740000000005,239.19073999999998,2458244.59375
47062,5/6/2018,5:30:00,97.752379,61.74880400000001,241.748804,2458244.604167
47063,5/6/2018,5:45:00,95.132046,64.227283,244.227283,2458244.614583
47064,5/6/2018,6:00:00,92.457247,66.636048,246.636048,2458244.625
47065,5/6/2018,6:15:00,89.304156,68.984954,248.98495400000002,2458244.635417
47066,5/6/2018,6:30:00,86.750212,71.283845,251.283845,2458244.645833
47067,5/6/2018,6:45:00,84.027018,73.542596,253.542596,2458244.65625
47068,5/6/2018,7:00:00,81.230204,75.771186,255.771186,2458244.666667
47069,5/6/2018,7:15:00,78.389025,77.979801,257.97980099999995,2458244.677083
47070,5/6/2018,7:30:00,75.516354,80.178958,260.178958,2458244.6875
47071,5/6/2018,7:45:00,72.620042,82.37966999999999,262.37967000000003,2458244.697917
47072,5/6/2018,8:00:00,69.706057,84.593639,264.593639,2458244.708333
47073,5/6/2018,8:15:00,66.779589,86.833495,266.833495,2458244.71875
47074,5/6/2018,8:30:00,63.845548,89.11309,269.11309,2458244.729167
47075,5/6/2018,8:45:00,60.908848,91.44785,271.44785,2458244.739583
47076,5/6/2018,9:00:00,57.974617,93.85521999999999,273.85522000000003,2458244.75
47077,5/6/2018,9:15:00,55.0484,96.355207,276.355207,2458244.760417
47078,5/6/2018,9:30:00,52.136365000000005,98.971056,278.97105600000003,2458244.770833
47079,5/6/2018,9:45:00,49.245564,101.730089,281.730089,2458244.78125
47080,5/6/2018,10:00:00,46.384249,104.66474000000001,284.66474,2458244.791667
47081,5/6/2018,10:15:00,43.56228,107.81380300000001,287.813803,2458244.802083
47082,5/6/2018,10:30:00,40.791657,111.223906,291.223906,2458244.8125
47083,5/6/2018,10:45:00,38.087214,114.95113899999998,294.951139,2458244.822917
47084,5/6/2018,11:00:00,35.467518,119.062625,299.062625,2458244.833333
47085,5/6/2018,11:15:00,32.956003,123.63755400000001,303.637554,2458244.84375
47086,5/6/2018,11:30:00,30.582334999999997,128.76662199999998,308.76662200000004,2458244.854167
47087,5/6/2018,11:45:00,28.383881,134.54798799999998,314.547988,2458244.864583
47088,5/6/2018,12:00:00,26.406931,141.076638,321.076638,2458244.875
47089,5/6/2018,12:15:00,24.706895000000003,148.423326,328.423326,2458244.885417
47090,5/6/2018,12:30:00,23.346162,156.60086299999998,336.600863,2458244.895833
47091,5/6/2018,12:45:00,22.388085999999998,165.52306000000002,345.52306,2458244.90625
47092,5/6/2018,13:00:00,21.88655,174.975572,354.975572,2458244.916667
47093,5/6/2018,13:15:00,21.873437,184.627823,4.627823,2458244.927083
47094,5/6/2018,13:30:00,22.349585,194.099777,14.099777,2458244.9375
47095,5/6/2018,13:45:00,23.284527,203.056209,23.056209,2458244.947917
47096,5/6/2018,14:00:00,24.625192000000002,211.27595899999997,31.275959000000004,2458244.958333
47097,5/6/2018,14:15:00,26.308402,218.66665899999998,38.666659,2458244.96875
47098,5/6/2018,14:30:00,28.271513,225.236992,45.236992,2458244.979167
47099,5/6/2018,14:45:00,30.458657000000002,231.05563199999997,51.055632,2458244.989583
47100,5/6/2018,15:00:00,32.823049,236.21693399999998,56.216933999999995,2458245.0
47101,5/6/2018,15:15:00,35.326875,240.819229,60.81922900000001,2458245.010417
